_id,name,louvain_comm
3332,Zoya Bose,4
1185,Rohan Mukherjee,0
3150,Rahul Mukherjee,4
1187,Siddharth Gupta,0
4456,Nisha Singh,8
10723,Meera Kapoor,1
5773,Sagar Bose,10
6587,Pooja Gupta,12
1188,Rohit Mukherjee,0
1309,Aisha Bose,0
9376,Jahnvi Joshi,4
1189,Kunal Mehta,0
8442,Naveen Reddy,0
1191,Varun Chatterjee,0
1192,Rohit Gowda,0
9418,Sneha Mukherjee,2
1193,Harsh Sharma,0
12195,Kunal Singh,0
1194,Nisha Nair,0
5575,Kunal Singh,9
2090,Ira Nair,1
1196,Aarav Iyer,0
1197,Aman Khan,0
9369,Sneha Nair,0
1199,Kunal Mehta,0
1200,Sneha Reddy,0
6091,Kabir Iyer,10
1201,Rohan Chatterjee,0
7104,Nikhil Sharma,13
1202,Meera Mehta,0
3890,Yash Joshi,8
1203,Rohit Mehta,0
6146,Tanvi Patel,10
9260,Neha Gowda,4
1204,Varun Khan,0
12189,Kavya Patel,0
12052,Yash Gowda,0
1206,Aditi Chatterjee,0
1207,Nisha Gowda,0
14193,Ankit Khan,0
2626,Harsh Gowda,3
10026,Aditi Chatterjee,0
1787,Ananya Mehta,1
1208,Aarav Reddy,0
1209,Arjun Khan,0
1210,Ishita Sharma,0
6927,Ananya Patel,12
11558,Rohit Agarwal,0
1212,Sagar Verma,0
11078,Riya Iyer,0
13157,Sanya Khan,4
1213,Diya Agarwal,0
1215,Mira Agarwal,0
7627,Aarav Gowda,6
1216,Rohan Mehta,0
13347,Meera Deshmukh,1
8186,Rohan Gowda,6
1218,Dev Gupta,0
12096,Kunal Mukherjee,0
1220,Vikram Sharma,0
12238,Neha Verma,0
1223,Nisha Kapoor,0
1227,Aakash Iyer,0
13102,Riya Chatterjee,0
13388,Aarav Mukherjee,8
1229,Rohan Bose,0
3585,Priya Iyer,4
2973,Diya Kapoor,3
1231,Yash Nair,0
12779,Siddharth Bhat,0
1899,Ankit Chatterjee,1
6274,Nikhil Reddy,10
5024,Jahnvi Kapoor,2
1233,Ankit Banerjee,0
1234,Kavya Gowda,0
9818,Varun Agarwal,0
1235,Sanya Mehta,0
10417,Aarohi Gupta,4
1236,Diya Deshmukh,0
11553,Varun Iyer,1
1237,Dev Khan,0
5444,Zoya Singh,9
2220,Arjun Nair,1
10270,Sanya Reddy,3
14651,Priya Agarwal,0
14223,Rohan Verma,9
8220,Rohit Joshi,6
1240,Aakash Banerjee,0
1241,Kabir Mehta,0
10140,Nikhil Banerjee,4
10046,Naveen Joshi,0
1243,Kunal Iyer,0
5893,Aisha Khan,10
1245,Sagar Chatterjee,0
9067,Aarav Bhat,0
6830,Vikram Khan,12
12657,Harsh Chatterjee,0
1247,Kunal Bhat,0
14413,Tanvi Kapoor,4
14686,Rohit Sharma,2
14072,Ananya Deshmukh,13
5675,Vikram Banerjee,9
1249,Rohit Joshi,0
1250,Priya Gupta,0
14483,Zoya Deshmukh,3
12090,Nikhil Iyer,0
1251,Diya Reddy,0
1254,Aman Gupta,0
12691,Kunal Singh,1
14771,Nikhil Deshmukh,3
1256,Yash Singh,0
1258,Meera Mukherjee,0
1259,Dev Iyer,0
1261,Diya Reddy,0
7868,Kabir Joshi,6
1262,Kabir Singh,0
12712,Rohit Kapoor,1
8971,Ira Verma,5
1263,Nikhil Mukherjee,0
6959,Ishita Deshmukh,13
11698,Aman Mehta,2
1264,Vikram Agarwal,0
10237,Aakash Deshmukh,1
14278,Varun Agarwal,0
1265,Aditi Agarwal,0
9208,Kabir Singh,0
1266,Yash Banerjee,0
1267,Ira Gupta,0
3808,Nisha Mukherjee,8
12842,Mira Deshmukh,1
1268,Kabir Kapoor,0
1908,Yash Deshmukh,1
1269,Sneha Bhat,0
14017,Rohan Agarwal,0
1272,Zoya Nair,0
5126,Siddharth Mukherjee,9
1274,Kabir Joshi,0
10755,Pooja Bhat,0
1277,Rahul Verma,0
1279,Ananya Bhat,0
11629,Aditi Kapoor,0
1280,Nisha Mehta,0
1281,Meera Reddy,0
13149,Siddharth Reddy,1
13343,Neha Bose,0
1282,Mira Sharma,0
14018,Dev Deshmukh,0
12147,Ishita Kapoor,2
2188,Rahul Mukherjee,1
5456,Aditi Kapoor,9
1289,Aman Banerjee,0
12947,Harsh Reddy,8
1290,Riya Verma,0
1293,Kunal Singh,0
13283,Diya Iyer,0
4974,Rajat Joshi,2
1294,Aakash Chatterjee,0
1296,Vikram Nair,0
14400,Sagar Agarwal,0
10240,Neha Iyer,0
1297,Nikhil Gupta,0
9910,Zoya Mukherjee,0
1299,Zoya Iyer,0
2279,Aakash Banerjee,1
1300,Aisha Gowda,0
3320,Kavya Verma,4
14619,Rajat Deshmukh,8
1302,Aman Mukherjee,0
1303,Kabir Patel,0
9824,Aisha Verma,1
9698,Tanvi Deshmukh,0
1304,Yash Deshmukh,0
1305,Pooja Banerjee,0
1306,Aman Gupta,0
1307,Aisha Singh,0
1308,Meera Bose,0
2968,Tanvi Gupta,3
1310,Aman Reddy,0
1311,Harsh Khan,0
8285,Sanya Bhat,0
1846,Varun Khan,1
1313,Siddharth Agarwal,0
6982,Aditi Iyer,13
1314,Harsh Joshi,0
1315,Riya Gowda,0
3987,Priya Gupta,8
1316,Riya Gupta,0
2540,Dev Bose,3
4834,Rohit Bhat,2
8273,Yash Joshi,5
1317,Aarav Deshmukh,0
1319,Diya Mukherjee,0
1320,Aarohi Verma,0
1321,Nisha Patel,0
4620,Ankit Gupta,2
12990,Dev Gowda,8
1324,Mira Patel,0
6655,Aman Mukherjee,12
1325,Aarohi Gupta,0
10531,Varun Deshmukh,8
1326,Aditi Khan,0
11771,Nikhil Singh,4
1327,Vikram Deshmukh,0
2602,Kunal Patel,3
1328,Zoya Singh,0
1329,Sagar Bose,0
8062,Aarohi Khan,6
3539,Kabir Verma,4
1330,Naveen Sharma,0
10995,Rahul Verma,1
1332,Varun Gupta,0
1334,Sanya Kapoor,0
1335,Sagar Gowda,0
3048,Aditi Banerjee,3
9206,Aakash Khan,0
5766,Aarav Verma,10
12978,Aman Gowda,0
4527,Aditi Verma,2
10639,Rajat Deshmukh,0
1340,Sagar Iyer,0
10502,Rajat Chatterjee,0
1341,Aarav Bose,0
1663,Rohan Banerjee,1
1342,Mira Mukherjee,0
1345,Rohit Reddy,0
1347,Ishita Khan,0
4716,Aakash Khan,2
1349,Sneha Sharma,0
1351,Pooja Mukherjee,0
2120,Rohan Singh,1
5828,Rahul Sharma,10
7896,Aisha Gowda,6
1352,Priya Singh,0
11481,Pooja Mukherjee,3
1354,Zoya Gowda,0
13647,Rohan Bhat,4
2636,Sneha Patel,3
1355,Jahnvi Banerjee,0
4577,Ananya Bhat,2
3301,Aman Bose,4
14340,Meera Patel,0
14844,Vikram Singh,8
11705,Vikram Reddy,3
1361,Aarohi Reddy,0
1547,Varun Mehta,0
9029,Siddharth Nair,5
1363,Rahul Bose,0
1365,Rohit Mehta,0
8320,Siddharth Mehta,5
1366,Rahul Sharma,0
1368,Pooja Verma,0
1370,Pooja Agarwal,0
6765,Tanvi Sharma,12
6983,Sanya Banerjee,13
12863,Neha Sharma,0
1627,Sagar Deshmukh,0
1373,Neha Gowda,0
9750,Harsh Chatterjee,3
1374,Naveen Verma,0
13121,Naveen Khan,0
1375,Riya Mukherjee,0
10964,Rahul Chatterjee,0
1376,Kavya Patel,0
13346,Varun Banerjee,0
1537,Meera Banerjee,0
4775,Varun Mehta,2
1377,Diya Khan,0
4532,Kavya Joshi,2
1378,Rohan Reddy,0
12600,Varun Nair,0
1379,Arjun Bose,0
12735,Diya Nair,0
1382,Ishita Mukherjee,0
9484,Aarohi Sharma,0
1384,Neha Kapoor,0
14311,Naveen Mehta,0
13757,Nikhil Singh,3
1386,Tanvi Khan,0
13350,Rahul Banerjee,3
1388,Ananya Chatterjee,0
1389,Mira Singh,0
1390,Vikram Banerjee,0
9539,Aakash Khan,0
2543,Naveen Deshmukh,3
2285,Jahnvi Agarwal,1
9236,Rahul Joshi,0
1393,Diya Kapoor,0
13976,Rohan Bhat,2
1394,Zoya Sharma,0
9742,Tanvi Iyer,2
1395,Aditi Gowda,0
2044,Diya Bhat,1
1396,Rahul Gupta,0
8557,Harsh Mehta,0
1397,Sanya Kapoor,0
1936,Aakash Kapoor,1
1398,Harsh Chatterjee,0
1991,Naveen Bhat,1
1399,Aditi Bhat,0
7358,Harsh Kapoor,13
1400,Ananya Sharma,0
10729,Neha Chatterjee,3
1887,Siddharth Verma,1
1401,Vikram Sharma,0
6797,Aarohi Nair,12
5239,Riya Mukherjee,9
1403,Jahnvi Mehta,0
5655,Kabir Patel,9
9385,Rohit Verma,3
1404,Rahul Chatterjee,0
1405,Priya Bhat,0
14424,Varun Agarwal,0
5086,Rohan Mehta,9
1407,Kunal Patel,0
1408,Neha Gupta,0
2489,Zoya Gowda,3
9817,Varun Khan,3
1409,Aarohi Gupta,0
8575,Sneha Chatterjee,5
1411,Varun Khan,0
3898,Ishita Deshmukh,8
12076,Kavya Mehta,1
7884,Sagar Verma,6
3719,Aarav Nair,8
1414,Arjun Chatterjee,0
7550,Diya Verma,6
3315,Aarav Nair,4
7235,Diya Bhat,13
1417,Varun Joshi,0
1418,Tanvi Bose,0
1421,Kavya Singh,0
13186,Rahul Gowda,0
1422,Diya Gowda,0
7506,Pooja Mukherjee,6
1423,Varun Verma,0
5395,Ankit Nair,9
9976,Neha Bhat,0
1426,Nikhil Reddy,0
7963,Kavya Chatterjee,6
5806,Rohit Joshi,10
1427,Jahnvi Iyer,0
4564,Pooja Deshmukh,2
1430,Diya Gowda,0
1431,Arjun Reddy,0
12396,Ira Singh,4
1432,Jahnvi Gowda,0
6685,Kabir Banerjee,12
1434,Vikram Singh,0
4233,Aakash Gupta,8
4825,Sneha Joshi,2
1436,Aisha Chatterjee,0
1437,Harsh Patel,0
1439,Naveen Banerjee,0
1441,Sneha Iyer,0
12907,Harsh Chatterjee,0
6884,Diya Mehta,12
1442,Priya Chatterjee,0
1878,Aarohi Verma,1
1790,Aditi Mehta,1
1444,Nisha Joshi,0
7984,Aakash Chatterjee,6
1445,Aditi Kapoor,0
13113,Dev Patel,1
1447,Ishita Deshmukh,0
1449,Zoya Patel,0
1450,Tanvi Mehta,0
1452,Aisha Singh,0
9594,Rohit Iyer,4
1453,Naveen Joshi,0
11230,Dev Gowda,4
1458,Yash Bhat,0
10122,Aarav Bhat,0
8921,Aakash Deshmukh,5
1461,Meera Mukherjee,0
6894,Tanvi Gupta,12
12833,Mira Reddy,1
1462,Aakash Iyer,0
1463,Aman Bose,0
11977,Ishita Banerjee,3
1464,Harsh Chatterjee,0
5947,Rajat Iyer,10
1465,Aisha Iyer,0
12974,Varun Verma,0
14947,Sneha Joshi,0
1466,Aman Nair,0
10921,Riya Verma,0
11991,Riya Singh,0
8664,Kunal Sharma,5
1470,Yash Bose,0
5214,Ishita Reddy,9
1472,Vikram Bhat,0
14255,Sneha Patel,1
1474,Dev Iyer,0
1475,Rohit Bose,0
1621,Aman Agarwal,0
4652,Harsh Mehta,2
7870,Diya Reddy,6
1477,Sagar Bhat,0
3120,Ira Agarwal,4
1478,Riya Iyer,0
13286,Aisha Verma,0
1480,Yash Bose,0
9659,Siddharth Bhat,13
8729,Zoya Iyer,5
1481,Riya Mehta,0
3521,Rajat Singh,4
11009,Neha Banerjee,1
12251,Aisha Chatterjee,3
1482,Vikram Agarwal,0
13553,Vikram Gupta,0
1483,Kunal Gupta,0
1484,Tanvi Singh,0
8930,Aarav Verma,1
9499,Nikhil Agarwal,0
1485,Jahnvi Iyer,0
5672,Sneha Bose,9
11315,Aarohi Khan,0
7753,Jahnvi Deshmukh,6
1490,Nisha Sharma,0
11720,Zoya Sharma,12
1492,Diya Banerjee,0
1493,Kunal Chatterjee,0
1494,Kunal Chatterjee,0
3296,Nikhil Sharma,4
1495,Nikhil Mukherjee,0
5275,Kunal Iyer,9
1497,Aarohi Kapoor,0
6758,Naveen Banerjee,12
1498,Aakash Bhat,0
7496,Meera Gowda,13
10464,Rahul Gupta,8
1499,Naveen Agarwal,0
1500,Aisha Agarwal,0
11762,Rohit Sharma,1
10651,Mira Verma,4
1501,Sneha Sharma,0
1502,Aditi Bhat,0
1503,Neha Patel,0
7846,Sneha Iyer,6
11785,Aarav Deshmukh,0
6355,Ananya Reddy,10
1504,Harsh Nair,0
1505,Jahnvi Mukherjee,0
10452,Naveen Verma,0
1506,Varun Gowda,0
1507,Arjun Nair,0
1508,Rajat Singh,0
13445,Ananya Mehta,1
4097,Harsh Reddy,8
8722,Vikram Bhat,2
3377,Mira Verma,4
1510,Pooja Mehta,0
11654,Ananya Mukherjee,4
1511,Riya Sharma,0
1513,Jahnvi Gowda,0
1516,Rohan Khan,0
9609,Pooja Iyer,0
1517,Tanvi Joshi,0
11958,Ankit Kapoor,0
1518,Harsh Sharma,0
1519,Rajat Deshmukh,0
9259,Aarohi Gowda,1
3487,Zoya Bose,4
3774,Aisha Patel,8
1521,Zoya Chatterjee,0
10281,Kabir Chatterjee,1
1524,Priya Nair,0
7775,Kabir Bhat,6
1525,Ishita Sharma,0
6000,Pooja Mehta,10
7371,Dev Mehta,13
1526,Ananya Nair,0
3607,Sanya Deshmukh,4
1528,Rajat Mehta,0
10382,Aakash Kapoor,1
14950,Jahnvi Deshmukh,1
1530,Aditi Patel,0
1531,Nikhil Khan,0
1532,Nisha Joshi,0
7359,Ishita Chatterjee,13
11152,Harsh Chatterjee,0
1714,Ishita Bhat,1
2724,Tanvi Deshmukh,3
9552,Dev Patel,1
2793,Aman Bose,3
1538,Sagar Reddy,0
1539,Aarav Banerjee,0
1540,Riya Mehta,0
1542,Pooja Joshi,0
6421,Sagar Kapoor,12
1544,Naveen Bose,0
11051,Jahnvi Singh,9
7684,Varun Patel,6
1549,Ananya Chatterjee,0
6363,Rajat Joshi,10
1550,Riya Patel,0
1734,Nisha Bose,1
1551,Dev Gupta,0
11966,Nisha Gupta,0
1554,Ira Joshi,0
1555,Riya Deshmukh,0
5890,Sneha Sharma,10
1556,Varun Agarwal,0
1557,Kavya Bhat,0
1558,Aarav Kapoor,0
1559,Ishita Verma,0
7357,Yash Banerjee,13
1560,Aarohi Patel,0
14304,Dev Nair,12
1561,Jahnvi Khan,0
1562,Aditi Deshmukh,0
13605,Ananya Gowda,0
4839,Ishita Gupta,2
1563,Ira Kapoor,0
14656,Vikram Joshi,0
7202,Siddharth Bose,13
1565,Ishita Patel,0
8485,Yash Mehta,5
6239,Zoya Gowda,10
4421,Kabir Gupta,8
1568,Rohan Mukherjee,0
1569,Naveen Sharma,0
1570,Ankit Bhat,0
13326,Rohit Iyer,1
1571,Neha Sharma,0
1572,Rohit Patel,0
1573,Ankit Reddy,0
1575,Priya Patel,0
11766,Zoya Bhat,1
6035,Nisha Banerjee,10
1576,Siddharth Gowda,7
10153,Priya Mehta,7
8510,Riya Singh,5
8402,Kavya Khan,5
8628,Rohan Gowda,5
1580,Kunal Sharma,0
1582,Yash Bose,0
11272,Vikram Gupta,3
1583,Vikram Banerjee,0
5645,Nisha Joshi,9
3285,Nisha Banerjee,4
1587,Jahnvi Chatterjee,0
9745,Tanvi Reddy,1
1588,Sagar Singh,0
13866,Rohan Singh,3
1589,Sanya Bhat,0
1591,Riya Mehta,0
1592,Ishita Deshmukh,0
4641,Sagar Reddy,2
3673,Arjun Mukherjee,8
4372,Arjun Khan,8
1597,Rohan Banerjee,0
3432,Harsh Sharma,4
11477,Aman Deshmukh,8
1598,Aakash Banerjee,0
1599,Rohan Bhat,0
1600,Ankit Mukherjee,0
8105,Diya Bose,6
6230,Ishita Mehta,10
11164,Aditi Verma,4
1602,Mira Reddy,0
3433,Pooja Mehta,4
8952,Aarohi Banerjee,5
1603,Aditi Verma,0
2343,Aarohi Nair,3
2601,Harsh Joshi,3
1605,Kunal Bhat,0
1608,Varun Patel,0
3294,Neha Nair,4
13177,Zoya Verma,1
1609,Aisha Joshi,0
2947,Riya Khan,3
8847,Neha Gupta,5
4046,Mira Agarwal,8
1614,Aman Nair,0
11950,Mira Joshi,12
11068,Pooja Reddy,0
1615,Yash Patel,0
8657,Rahul Kapoor,5
7663,Aakash Patel,6
1616,Rohit Chatterjee,0
6147,Sagar Agarwal,10
1617,Sanya Gupta,0
3564,Kunal Bose,4
1618,Kavya Chatterjee,0
11012,Sanya Mehta,0
1619,Vikram Nair,0
6667,Rajat Khan,12
10653,Nikhil Mukherjee,1
1620,Ishita Mehta,0
10249,Naveen Reddy,4
2308,Ira Deshmukh,1
1622,Aditi Mehta,0
5491,Harsh Iyer,9
3168,Rahul Reddy,4
1623,Zoya Mukherjee,0
5500,Nisha Bose,9
1624,Varun Sharma,0
11057,Varun Kapoor,8
1625,Sanya Bose,0
7610,Riya Joshi,6
1632,Yash Nair,0
1633,Tanvi Iyer,0
11917,Kabir Bhat,0
1634,Priya Mukherjee,0
10566,Rajat Bose,3
1636,Siddharth Mukherjee,0
11611,Rohan Bose,10
1637,Sneha Verma,0
1719,Rahul Deshmukh,1
1960,Aarohi Agarwal,1
1965,Priya Singh,1
1680,Arjun Agarwal,1
2840,Arjun Joshi,3
1668,Riya Agarwal,1
11865,Meera Iyer,10
1640,Varun Banerjee,1
2002,Kavya Mukherjee,1
1847,Kunal Gupta,1
2247,Jahnvi Patel,1
2134,Aman Bhat,1
1675,Sneha Nair,1
2038,Dev Gupta,1
1913,Arjun Kapoor,1
1687,Priya Mukherjee,1
1641,Jahnvi Iyer,1
1801,Vikram Nair,1
11782,Rohan Khan,1
1853,Ishita Banerjee,1
1840,Rajat Gupta,1
1642,Ankit Banerjee,1
1766,Aditi Joshi,1
1863,Sanya Bhat,1
2683,Sneha Patel,3
1775,Vikram Bhat,1
1643,Rajat Banerjee,1
2169,Arjun Iyer,1
2159,Aisha Banerjee,1
2019,Sagar Joshi,1
1644,Nikhil Verma,1
1780,Priya Sharma,1
1897,Rajat Singh,1
1743,Nikhil Bose,1
5356,Priya Banerjee,9
1646,Rohit Sharma,1
1678,Kavya Bhat,1
1973,Meera Singh,1
2076,Priya Nair,1
2027,Siddharth Bose,1
1776,Aarav Chatterjee,1
1647,Yash Patel,1
1700,Aakash Singh,1
2063,Tanvi Agarwal,1
9770,Ankit Bose,1
2119,Aman Singh,1
2021,Varun Sharma,1
8339,Ananya Mehta,5
12190,Pooja Khan,1
1704,Ira Iyer,1
14227,Kabir Sharma,1
10691,Siddharth Reddy,1
1649,Riya Mehta,1
8728,Rahul Bhat,5
1935,Aman Mehta,1
1974,Aman Verma,1
1650,Meera Verma,1
2010,Diya Bhat,1
1651,Mira Agarwal,1
1862,Mira Reddy,1
2054,Pooja Joshi,1
1664,Rajat Agarwal,1
1652,Meera Verma,1
2092,Aisha Gowda,1
1945,Kavya Bhat,1
3491,Harsh Bhat,4
1739,Priya Singh,1
1813,Varun Bose,1
1792,Naveen Khan,1
1653,Ankit Bhat,1
2153,Ishita Chatterjee,1
8431,Nisha Gowda,5
1904,Riya Bhat,1
2292,Aman Verma,1
2156,Sneha Banerjee,1
2277,Kavya Kapoor,1
8735,Zoya Mukherjee,1
1654,Riya Iyer,1
1783,Yash Deshmukh,1
2097,Ira Mukherjee,1
2071,Aditi Khan,1
1656,Kavya Mukherjee,1
2275,Neha Bhat,1
1657,Kavya Khan,1
2258,Ishita Gowda,1
2018,Aisha Patel,1
2083,Kunal Patel,1
2060,Yash Banerjee,1
2064,Yash Patel,1
3323,Priya Kapoor,4
1658,Jahnvi Reddy,1
4101,Nikhil Mehta,8
2304,Nisha Joshi,1
2091,Ankit Patel,1
1665,Pooja Patel,1
1660,Siddharth Kapoor,1
1661,Diya Bhat,1
2116,Diya Banerjee,1
2217,Aditi Banerjee,1
1873,Ishita Mukherjee,1
2171,Yash Mukherjee,1
14454,Ananya Khan,2
1666,Rohan Mehta,1
2235,Ananya Gupta,1
1667,Mira Nair,1
2123,Riya Kapoor,1
1814,Varun Verma,1
2124,Priya Banerjee,1
2139,Ananya Singh,1
2117,Aditi Mukherjee,1
3085,Aman Gowda,4
1670,Rohan Kapoor,1
1769,Aman Deshmukh,1
1671,Rajat Agarwal,1
6370,Siddharth Kapoor,10
1672,Priya Gupta,1
2069,Rajat Sharma,1
6369,Rohit Gowda,10
1794,Ishita Chatterjee,1
2112,Zoya Verma,1
3939,Ira Iyer,8
12372,Diya Gupta,1
1674,Aarohi Kapoor,1
2077,Priya Mukherjee,1
1676,Meera Mukherjee,1
1677,Jahnvi Gowda,1
7392,Priya Kapoor,13
12248,Aakash Khan,1
1997,Naveen Mehta,1
2011,Rahul Bose,1
2062,Dev Mukherjee,1
13911,Ira Mehta,1
1679,Aman Mukherjee,1
2017,Nikhil Agarwal,1
2104,Siddharth Joshi,1
7292,Sneha Chatterjee,13
1681,Harsh Reddy,1
11737,Sagar Singh,1
5810,Aakash Khan,10
4311,Harsh Chatterjee,8
1682,Ira Bose,1
13117,Varun Iyer,2
1994,Priya Patel,1
1683,Pooja Deshmukh,1
1808,Arjun Agarwal,1
2013,Kavya Mehta,1
13462,Neha Verma,1
1768,Aman Bose,1
1684,Kunal Khan,1
1958,Rajat Bose,1
1685,Kunal Singh,1
2168,Ishita Bose,1
11283,Zoya Mehta,1
4340,Ankit Patel,8
1961,Siddharth Joshi,1
1983,Ankit Joshi,1
9936,Aisha Reddy,1
13455,Aditi Kapoor,1
1688,Aman Mukherjee,1
1956,Neha Reddy,1
13535,Vikram Joshi,8
11227,Diya Bhat,1
1689,Priya Iyer,1
1690,Kabir Bose,1
1691,Vikram Iyer,1
1692,Meera Deshmukh,1
1693,Sanya Khan,1
1694,Tanvi Patel,1
1884,Ankit Banerjee,1
2028,Neha Gowda,1
12984,Riya Mukherjee,3
1696,Meera Mehta,1
2794,Sneha Reddy,3
1697,Meera Iyer,1
2212,Aarohi Bhat,1
1698,Aditi Kapoor,1
14196,Aman Bose,1
1699,Jahnvi Iyer,1
1962,Kabir Joshi,1
1733,Riya Bhat,1
12589,Neha Sharma,1
1701,Diya Singh,1
2161,Aditi Khan,1
1702,Kavya Banerjee,1
2067,Aarav Sharma,1
3003,Rahul Sharma,3
1703,Nisha Bhat,1
7560,Priya Agarwal,6
2084,Zoya Iyer,1
1952,Sneha Agarwal,1
6524,Rahul Verma,12
1706,Rajat Agarwal,1
2053,Pooja Mukherjee,1
1750,Mira Banerjee,1
1707,Meera Sharma,1
13758,Aman Bhat,1
1708,Dev Mehta,1
1709,Riya Mukherjee,1
2088,Aakash Kapoor,1
1711,Jahnvi Bhat,1
1712,Aarav Agarwal,1
1713,Kabir Mehta,1
11880,Ira Agarwal,4
1715,Siddharth Iyer,1
2265,Kunal Agarwal,1
7396,Aditi Reddy,13
1717,Aman Nair,1
4174,Tanvi Patel,8
9730,Pooja Agarwal,1
1720,Mira Chatterjee,1
2198,Nikhil Banerjee,1
8368,Aarav Deshmukh,5
2059,Kunal Kapoor,1
1721,Pooja Joshi,1
1722,Harsh Joshi,1
1725,Rajat Gowda,1
1726,Meera Nair,1
1727,Sagar Reddy,1
1728,Yash Singh,1
1729,Neha Bose,1
12503,Aman Bhat,9
1731,Priya Sharma,1
1732,Zoya Singh,1
2130,Aman Nair,1
10959,Rohit Kapoor,1
1735,Mira Kapoor,1
2205,Aisha Patel,1
1736,Diya Reddy,1
1737,Rahul Iyer,1
1986,Rajat Mukherjee,1
1738,Rajat Iyer,1
2114,Meera Reddy,1
1740,Rajat Bhat,1
4172,Naveen Sharma,8
1741,Mira Singh,1
14530,Pooja Bose,1
1742,Nisha Iyer,1
4161,Kavya Mukherjee,8
2204,Siddharth Joshi,1
1744,Meera Patel,1
1929,Neha Iyer,1
1745,Kabir Singh,1
9486,Rahul Mukherjee,1
2290,Aisha Nair,1
1746,Harsh Nair,1
2143,Yash Bhat,1
3992,Meera Kapoor,8
7481,Aarohi Reddy,13
1747,Riya Kapoor,1
1748,Sanya Banerjee,1
1749,Aakash Verma,1
2145,Diya Banerjee,1
1751,Harsh Singh,1
2413,Neha Sharma,3
7032,Aarohi Iyer,13
1827,Varun Joshi,1
1752,Riya Verma,1
1753,Sneha Kapoor,1
1754,Jahnvi Bhat,1
1755,Neha Bhat,1
1756,Sagar Bhat,1
9660,Nikhil Mehta,12
1758,Sanya Gupta,1
1759,Neha Mukherjee,1
9648,Jahnvi Chatterjee,1
1760,Kunal Kapoor,1
5469,Riya Deshmukh,9
5312,Nikhil Gowda,9
1761,Siddharth Reddy,1
13390,Kavya Mehta,1
1763,Zoya Bhat,1
6857,Ananya Khan,12
1765,Meera Banerjee,1
1767,Sagar Mukherjee,1
13637,Kabir Deshmukh,1
3406,Sagar Patel,4
1850,Nikhil Singh,1
2234,Ira Chatterjee,1
1770,Sneha Kapoor,1
2056,Arjun Verma,1
10400,Aakash Banerjee,4
1771,Nisha Verma,1
6416,Aakash Singh,10
3094,Sneha Bhat,4
1772,Riya Gupta,1
2230,Siddharth Iyer,1
14073,Aarohi Deshmukh,1
1773,Kunal Patel,1
2501,Aisha Bhat,3
1774,Harsh Bhat,1
2581,Naveen Gowda,3
10500,Tanvi Mehta,1
2093,Zoya Mehta,1
1916,Diya Kapoor,1
6622,Rahul Chatterjee,12
3593,Aisha Gupta,4
1777,Zoya Gowda,1
10605,Kavya Mukherjee,1
1778,Vikram Sharma,1
12151,Arjun Bose,12
1779,Varun Verma,1
14852,Vikram Joshi,1
1781,Aarav Bose,1
14605,Riya Gowda,12
1782,Arjun Bhat,1
7363,Zoya Iyer,13
10469,Vikram Gowda,1
1784,Ankit Patel,1
11503,Riya Singh,9
2988,Kavya Joshi,3
1788,Ishita Gowda,1
1789,Aakash Mehta,1
12675,Tanvi Gowda,1
6796,Kavya Reddy,12
8000,Priya Agarwal,6
1791,Rohit Kapoor,1
2710,Aisha Singh,3
1793,Aman Banerjee,1
3907,Kabir Khan,8
5756,Aman Banerjee,10
2041,Rohit Mehta,1
3533,Neha Gupta,4
1796,Dev Mehta,1
4500,Aman Gupta,2
1797,Ira Mehta,1
3127,Ankit Singh,4
1798,Riya Bhat,1
1799,Tanvi Joshi,1
12904,Rahul Gupta,1
1800,Ishita Mukherjee,1
5208,Rahul Deshmukh,9
8659,Rohit Verma,5
11574,Tanvi Reddy,1
7965,Priya Khan,6
2206,Jahnvi Reddy,1
3151,Pooja Agarwal,4
1802,Arjun Joshi,1
2953,Yash Mukherjee,3
1803,Mira Bose,1
8699,Sagar Banerjee,5
4447,Neha Khan,8
1804,Siddharth Gupta,1
1872,Ankit Deshmukh,1
1805,Pooja Bose,1
5789,Aakash Mehta,10
1807,Meera Chatterjee,1
1809,Ankit Gowda,1
1810,Sagar Patel,1
13153,Sagar Gupta,1
1811,Meera Bose,1
1812,Jahnvi Kapoor,1
4611,Rohan Singh,2
6389,Riya Banerjee,10
4314,Ananya Singh,8
14778,Ira Mukherjee,1
1815,Mira Reddy,1
2330,Kunal Deshmukh,3
10058,Kavya Sharma,1
1816,Arjun Reddy,1
8307,Nikhil Sharma,11
7972,Ira Banerjee,6
1818,Mira Deshmukh,1
2633,Aman Verma,3
1819,Mira Joshi,1
1821,Meera Kapoor,1
1822,Tanvi Nair,1
8709,Aman Sharma,1
1823,Rohit Singh,1
1824,Aarohi Reddy,1
1825,Aarohi Deshmukh,1
14830,Aarohi Iyer,1
9476,Ananya Mehta,1
1826,Priya Deshmukh,1
4602,Jahnvi Patel,2
10834,Aakash Banerjee,1
1828,Meera Singh,1
1829,Aditi Chatterjee,1
12044,Arjun Agarwal,1
2339,Aman Banerjee,3
1830,Ankit Nair,1
2451,Kavya Gowda,3
1831,Rohit Mukherjee,1
1832,Rahul Singh,1
6071,Arjun Iyer,10
1833,Sanya Deshmukh,1
1866,Aarav Iyer,1
1834,Kunal Chatterjee,1
