_id,name,age,gender,city,state,country,primaryLang,languages,joinedAt,education,profession,interests,purpose,thirdParty,community
1076,Ishita Kapoor,52,female,Guwahati,,India,as,as,2017-01-06,phd,other,"travel,music,politics",socializing,False,2
1077,Ishita Mehta,34,female,Delhi,,India,hi,"hi,en",2020-06-17,other,student,gaming,socializing,False,2
1078,Naveen Singh,34,male,Bhopal,,India,kn,"kn,en",2017-09-20,undergrad,other,politics,business,True,2
1079,Ishita Gupta,42,female,Kolkata,,India,bn,"bn,en",2018-03-04,other,researcher,"travel,music",news,True,2
1080,Neha Agarwal,47,female,Thiruvananthapuram,,India,ml,"ml,en",2020-07-24,highschool,developer,reading,learning,False,2
1081,Rohit Patel,54,male,Guwahati,,India,hi,"hi,en",2024-04-16,other,artist,"politics,art,reading",learning,False,2
1082,Kabir Kapoor,60,male,Patna,,India,ml,"ml,bn",2025-08-08,postgrad,artist,gaming,business,False,2
1083,Nikhil Chatterjee,41,male,Kolkata,,India,gu,"gu,en",2020-08-07,undergrad,other,"cooking,reading,photography",socializing,True,2
1084,Rajat Verma,49,male,Bhopal,,India,gu,"gu,en,or",2023-04-26,postgrad,lawyer,"fashion,movies",socializing,True,2
1085,Aarav Singh,35,male,Chennai,,India,ta,"ta,en",2019-10-25,postgrad,other,photography,business,True,2
1086,Naveen Gupta,35,male,Ahmedabad,,India,gu,"gu,hi",2023-03-11,undergrad,artist,"photography,fitness",news,True,2
1087,Kabir Mehta,60,male,Guwahati,,India,gu,"gu,en",2019-12-13,undergrad,artist,"art,gaming,photography",learning,False,2
1088,Ananya Joshi,57,female,Bengaluru,,India,kn,kn,2016-12-01,postgrad,researcher,"nature,photography",gaming,True,2
1089,Pooja Mehta,30,female,Bhubaneswar,,India,or,"or,en",2019-12-02,undergrad,artist,"nature,art,gaming",news,False,2
1090,Riya Iyer,34,female,Patna,,India,hi,"hi,te",2021-02-24,highschool,lawyer,"fashion,gaming,politics",learning,False,2
1091,Ira Gowda,16,female,Jaipur,,India,hi,"hi,en,pa",2016-06-23,other,data_scientist,"travel,science,art",gaming,True,2
1092,Aditi Agarwal,25,female,Thiruvananthapuram,,India,ml,"ml,en,mr",2020-10-20,other,manager,"travel,fashion",news,True,2
1093,Ishita Verma,25,female,Hyderabad,,India,ml,"ml,en,kn",2022-02-18,highschool,data_scientist,"sports,travel,fashion",networking,False,2
1094,Tanvi Mukherjee,54,female,Bengaluru,,India,ta,"ta,en,ml",2016-03-27,undergrad,developer,"photography,music,fitness",networking,True,2
1095,Aisha Singh,52,female,Pune,,India,mr,"mr,en",2020-04-27,highschool,artist,"cooking,sports,reading",business,False,2
1096,Neha Mehta,58,female,Jaipur,,India,mr,"mr,en",2021-02-25,highschool,researcher,"music,fitness,politics",socializing,False,2
1097,Aakash Kapoor,32,male,Pune,,India,mr,"mr,en,ml",2017-06-04,postgrad,teacher,"travel,art",gaming,True,2
1098,Kunal Nair,56,male,Jaipur,,India,hi,"hi,en",2023-10-03,highschool,sales,"fashion,travel,tech",gaming,False,2
1099,Aakash Gowda,18,male,Bengaluru,,India,kn,kn,2024-07-08,highschool,doctor,photography,networking,False,2
1100,Aditi Bhat,40,female,Pune,,India,mr,mr,2019-08-17,postgrad,developer,"tech,sports,reading",socializing,False,2
1101,Pooja Verma,55,female,Patna,,India,hi,"hi,en",2021-07-21,undergrad,doctor,"fashion,cooking,travel",networking,False,2
1102,Meera Chatterjee,20,female,Jaipur,,India,pa,"pa,en,te",2020-05-16,undergrad,lawyer,travel,networking,False,2
1103,Zoya Sharma,37,female,Lucknow,,India,hi,"hi,en",2021-12-24,phd,lawyer,"travel,tech,science",gaming,True,2
1104,Zoya Bose,41,female,Lucknow,,India,hi,"hi,en,gu",2019-06-05,highschool,manager,fitness,networking,True,2
1105,Dev Iyer,45,male,Guwahati,,India,bn,"bn,en",2020-09-24,undergrad,developer,"fashion,movies,science",business,False,2
1106,Ananya Chatterjee,60,female,Guwahati,,India,as,"as,en,kn",2022-11-06,phd,manager,"fitness,movies,gaming",networking,False,2
1107,Yash Banerjee,19,male,Kochi,,India,ml,"ml,en",2018-12-02,highschool,developer,music,news,False,2
1108,Rahul Banerjee,49,male,Bengaluru,,India,kn,kn,2024-07-10,highschool,developer,"movies,photography",networking,False,2
1109,Rohit Khan,59,male,Delhi,,India,hi,"hi,en",2018-01-19,highschool,researcher,"reading,movies",news,False,2
1110,Rajat Bhat,31,male,Ahmedabad,,India,te,"te,en",2017-03-21,postgrad,data_scientist,"art,travel",gaming,True,2
1111,Ishita Agarwal,42,female,Bhopal,,India,hi,"hi,en",2018-04-06,postgrad,data_scientist,"fitness,movies,gaming",gaming,True,2
1112,Varun Singh,18,male,Hyderabad,,India,or,"or,en",2020-02-23,other,sales,"photography,fashion,gaming",learning,False,2
1113,Naveen Gowda,49,male,Ahmedabad,,India,gu,"gu,en",2022-08-20,undergrad,manager,"photography,fashion,movies",gaming,True,2
1114,Rohan Khan,50,male,Patna,,India,gu,"gu,en",2023-09-27,postgrad,developer,photography,gaming,False,2
1115,Riya Banerjee,38,female,Jaipur,,India,hi,"hi,en",2017-03-04,postgrad,other,"cooking,music,reading",gaming,False,2
1116,Harsh Chatterjee,32,male,Kolkata,,India,bn,"bn,en",2018-04-10,other,sales,"movies,nature",gaming,False,2
1117,Kavya Bose,23,female,Mumbai,,India,mr,"mr,en",2018-10-21,other,researcher,"politics,music,sports",news,False,2
1118,Harsh Bhat,59,male,Patna,,India,hi,"hi,en",2017-09-18,other,other,music,business,False,2
1119,Naveen Joshi,25,male,Kolkata,,India,bn,"bn,en",2021-08-28,undergrad,student,nature,learning,False,2
1120,Ananya Reddy,23,female,Kochi,,India,mr,"mr,as",2023-11-12,postgrad,data_scientist,"tech,gaming,cooking",socializing,False,2
1121,Siddharth Reddy,52,male,Delhi,,India,hi,"hi,en",2018-01-26,undergrad,lawyer,"music,art,nature",business,True,2
1122,Ananya Reddy,44,female,Kochi,,India,ml,"ml,en",2023-02-26,undergrad,teacher,sports,socializing,False,2
1123,Priya Chatterjee,20,female,Bhopal,,India,hi,"hi,en,kn",2019-04-08,phd,artist,"photography,sports,travel",learning,False,2
1124,Meera Sharma,59,female,Bengaluru,,India,or,"or,en,hi",2020-07-02,postgrad,sales,cooking,learning,False,2
1125,Sneha Gowda,55,female,Bhubaneswar,,India,or,"or,en",2025-02-19,postgrad,manager,"cooking,photography,sports",news,False,2
1126,Varun Gupta,28,male,Chennai,,India,ta,ta,2022-02-08,phd,developer,"travel,cooking,movies",business,False,2
1127,Aarohi Mehta,37,female,Patna,,India,hi,"hi,gu",2025-09-19,other,lawyer,fashion,networking,True,2
1128,Diya Iyer,25,female,Kolkata,,India,bn,bn,2018-08-19,highschool,other,"politics,science",news,False,2
1129,Harsh Reddy,36,male,Ahmedabad,,India,ta,"ta,en",2025-07-13,highschool,artist,fashion,business,False,2
1130,Tanvi Banerjee,25,female,Mumbai,,India,mr,"mr,en",2019-07-23,undergrad,data_scientist,gaming,learning,False,2
1131,Aarav Bose,50,male,Guwahati,,India,as,"as,en",2019-03-04,phd,artist,"tech,nature,gaming",learning,False,2
1132,Kunal Deshmukh,26,male,Thiruvananthapuram,,India,ml,"ml,en",2023-02-07,highschool,doctor,"politics,travel",learning,False,2
1133,Kunal Gupta,43,male,Bengaluru,,India,mr,"mr,en",2024-12-24,undergrad,researcher,"cooking,art",business,False,2
1134,Aarohi Joshi,56,female,Pune,,India,pa,pa,2024-11-11,postgrad,engineer,"cooking,fitness",learning,False,2
1135,Ishita Singh,34,female,Guwahati,,India,as,"as,en",2025-03-27,undergrad,engineer,"politics,photography",learning,False,2
1136,Sanya Bose,46,female,Pune,,India,mr,"mr,en",2016-01-28,highschool,data_scientist,reading,gaming,False,2
1137,Tanvi Bose,40,female,Lucknow,,India,hi,hi,2024-05-05,undergrad,data_scientist,movies,business,False,2
1138,Sanya Iyer,18,female,Lucknow,,India,hi,"hi,en",2023-02-03,other,data_scientist,"cooking,science,reading",learning,False,2
1139,Dev Mukherjee,34,male,Bengaluru,,India,kn,"kn,en,mr",2020-11-13,highschool,teacher,"sports,reading",socializing,False,2
1140,Meera Mukherjee,57,female,Patna,,India,hi,"hi,en",2018-05-24,phd,sales,"sports,art",networking,True,2
1141,Aman Sharma,21,male,Pune,,India,mr,"mr,en",2022-05-20,highschool,doctor,"science,photography,music",socializing,True,2
1142,Yash Patel,21,male,Mumbai,,India,ta,"ta,gu",2017-11-02,highschool,student,"fitness,travel,art",gaming,False,2
1143,Rahul Patel,22,male,Bhubaneswar,,India,or,"or,ml",2020-06-18,other,other,"tech,nature,reading",networking,True,2
1144,Ankit Verma,29,male,Bengaluru,,India,kn,"kn,en",2024-06-11,undergrad,artist,sports,gaming,False,2
1145,Rahul Iyer,41,male,Kolkata,,India,ml,"ml,en,ta",2019-09-27,phd,engineer,"movies,travel",gaming,False,2
1146,Aarohi Nair,51,female,Kochi,,India,ml,ml,2017-11-10,phd,artist,fitness,business,False,2
1147,Kabir Deshmukh,45,male,Pune,,India,kn,"kn,en",2021-01-06,highschool,lawyer,nature,gaming,False,2
1148,Siddharth Patel,53,male,Ahmedabad,,India,gu,"gu,ml",2022-03-20,other,engineer,fashion,news,False,2
1149,Aakash Mehta,53,male,Bengaluru,,India,hi,"hi,en",2016-10-19,highschool,developer,"reading,fitness",learning,True,2
1150,Ira Agarwal,53,female,Jaipur,,India,hi,"hi,en",2024-12-19,undergrad,researcher,"fitness,gaming",news,False,2
1151,Mira Verma,45,female,Bengaluru,,India,kn,"kn,en,or",2025-09-04,phd,student,"art,gaming,movies",business,False,2
1152,Sagar Chatterjee,29,male,Kochi,,India,ml,"ml,en",2021-02-26,undergrad,engineer,"movies,cooking,nature",socializing,True,2
1153,Siddharth Patel,17,male,Jaipur,,India,hi,"hi,en,pa",2021-12-23,highschool,sales,gaming,socializing,False,2
1154,Nikhil Bhat,58,male,Delhi,,India,hi,"hi,en,ta",2019-06-03,other,student,fashion,learning,False,2
1155,Rajat Verma,20,male,Hyderabad,,India,te,"te,en",2025-06-23,undergrad,manager,cooking,gaming,False,2
1156,Aditi Patel,42,female,Jaipur,,India,hi,"hi,en,kn",2024-11-28,highschool,data_scientist,music,gaming,False,2
1157,Aditi Reddy,16,female,Mumbai,,India,or,or,2021-04-10,postgrad,engineer,science,socializing,True,2
1158,Sneha Iyer,44,female,Guwahati,,India,as,"as,kn",2025-03-28,other,teacher,travel,news,False,2
1159,Nisha Bhat,42,female,Jaipur,,India,hi,"hi,en",2024-01-22,highschool,doctor,"tech,fitness,science",gaming,False,2
1160,Pooja Singh,44,female,Jaipur,,India,hi,"hi,en",2018-12-02,postgrad,artist,"fitness,tech",gaming,True,2
1161,Aarav Singh,27,male,Bhopal,,India,hi,"hi,en",2024-08-08,highschool,data_scientist,music,gaming,True,2
1162,Tanvi Singh,47,female,Bengaluru,,India,kn,"kn,bn",2021-11-23,undergrad,manager,tech,gaming,False,2
1163,Rohan Singh,31,male,Patna,,India,te,"te,en",2021-12-05,undergrad,developer,"art,cooking,tech",socializing,False,2
1164,Neha Bose,23,female,Thiruvananthapuram,,India,gu,"gu,en",2022-09-17,postgrad,other,fitness,news,True,2
1165,Kavya Banerjee,32,female,Pune,,India,mr,"mr,en,bn",2019-07-25,postgrad,developer,"science,sports,gaming",learning,True,2
1166,Varun Iyer,39,male,Bhubaneswar,,India,mr,"mr,en",2022-07-15,highschool,manager,"sports,science",learning,False,2
1167,Sanya Chatterjee,33,female,Kochi,,India,ml,ml,2024-08-09,highschool,researcher,nature,news,False,2
1168,Mira Nair,19,female,Bengaluru,,India,kn,"kn,en",2020-08-24,postgrad,researcher,"nature,reading,fashion",learning,False,2
1169,Naveen Singh,24,male,Kolkata,,India,te,"te,en,bn",2023-03-27,phd,artist,"movies,tech,art",gaming,False,2
1170,Ananya Agarwal,27,female,Pune,,India,mr,"mr,en",2019-03-10,undergrad,other,"travel,reading",gaming,False,2
1171,Dev Reddy,32,male,Guwahati,,India,kn,"kn,en",2016-12-19,postgrad,teacher,"sports,nature",learning,False,2
1172,Riya Joshi,48,female,Guwahati,,India,as,as,2017-02-03,phd,student,"tech,fitness,sports",news,False,2
1173,Rohit Deshmukh,41,male,Patna,,India,hi,"hi,en",2025-06-04,highschool,data_scientist,"nature,gaming",business,False,2
1174,Aarav Gowda,48,male,Delhi,,India,hi,"hi,en,mr",2024-02-11,highschool,teacher,"travel,fitness",gaming,False,2
1175,Rajat Mukherjee,48,male,Bengaluru,,India,kn,kn,2022-12-28,phd,doctor,"gaming,music,reading",business,False,2
1176,Ananya Gupta,50,female,Delhi,,India,kn,"kn,en",2016-03-28,undergrad,artist,"reading,travel",networking,True,2
1177,Mira Patel,42,female,Pune,,India,mr,"mr,en,kn",2017-02-07,phd,developer,"fashion,music",socializing,False,2
1178,Yash Chatterjee,52,male,Guwahati,,India,as,"as,en",2016-05-09,undergrad,data_scientist,"travel,fashion",gaming,True,2
1179,Diya Banerjee,42,female,Lucknow,,India,hi,"hi,en",2022-09-25,undergrad,developer,"sports,art,fitness",learning,False,2
1180,Meera Mehta,21,female,Chennai,,India,ta,"ta,en",2019-12-25,undergrad,artist,"gaming,cooking",learning,False,2
1181,Ananya Agarwal,57,female,Pune,,India,mr,"mr,en",2019-10-07,postgrad,other,cooking,networking,False,2
1182,Tanvi Verma,60,female,Patna,,India,hi,"hi,en",2019-08-09,other,developer,"science,fitness,cooking",socializing,True,2
1183,Aditi Chatterjee,18,female,Ahmedabad,,India,hi,"hi,en",2021-12-18,highschool,artist,"gaming,travel,fashion",business,True,2
1184,Kavya Mehta,45,female,Hyderabad,,India,mr,"mr,en",2023-10-20,phd,data_scientist,"fashion,sports",socializing,True,2
1185,Rohan Mukherjee,24,male,Lucknow,,India,hi,hi,2016-12-15,phd,researcher,fitness,networking,False,2
1186,Rohit Verma,32,male,Pune,,India,pa,"pa,en,ta",2024-05-03,undergrad,student,"music,travel,gaming",news,True,2
1187,Siddharth Gupta,28,male,Guwahati,,India,as,"as,en",2025-08-06,other,researcher,"cooking,art",gaming,True,2
1188,Rohit Mukherjee,20,male,Ahmedabad,,India,gu,"gu,en,ml",2020-11-23,undergrad,developer,fashion,gaming,False,2
1189,Kunal Mehta,51,male,Hyderabad,,India,as,"as,hi",2020-07-01,other,sales,science,business,False,2
1190,Sagar Chatterjee,34,male,Ahmedabad,,India,gu,"gu,en,or",2016-08-09,postgrad,other,science,socializing,True,2
1191,Varun Chatterjee,34,male,Hyderabad,,India,pa,"pa,en",2025-08-21,undergrad,doctor,"movies,cooking,nature",socializing,False,2
1192,Rohit Gowda,28,male,Bengaluru,,India,kn,"kn,en",2024-12-02,undergrad,lawyer,"reading,sports",socializing,False,2
1193,Harsh Sharma,23,male,Bhopal,,India,hi,"hi,en,te",2024-11-11,postgrad,lawyer,"science,reading,fashion",socializing,False,2
1194,Nisha Nair,19,female,Mumbai,,India,mr,"mr,en",2022-08-06,phd,sales,"art,sports,tech",learning,False,2
1195,Yash Kapoor,33,male,Bengaluru,,India,kn,"kn,en,bn",2020-05-16,phd,sales,"cooking,photography",news,True,2
1196,Aarav Iyer,35,male,Bhubaneswar,,India,or,"or,en",2020-10-14,other,researcher,gaming,socializing,False,2
1197,Aman Khan,33,male,Guwahati,,India,as,"as,en,ml",2017-02-14,postgrad,researcher,"nature,gaming",gaming,True,2
1198,Jahnvi Deshmukh,29,female,Mumbai,,India,mr,mr,2017-08-21,postgrad,developer,"fashion,reading",business,False,2
1199,Kunal Mehta,51,male,Jaipur,,India,hi,"hi,en,bn",2020-08-04,other,lawyer,"photography,travel",networking,False,2
1200,Sneha Reddy,60,female,Guwahati,,India,or,"or,en",2021-10-03,highschool,student,nature,news,False,2
1201,Rohan Chatterjee,52,male,Chennai,,India,ta,"ta,en",2020-07-26,undergrad,researcher,sports,networking,False,2
1202,Meera Mehta,23,female,Mumbai,,India,bn,bn,2016-01-15,postgrad,other,"sports,politics,fitness",business,True,2
1203,Rohit Mehta,19,male,Ahmedabad,,India,gu,"gu,en",2018-04-23,undergrad,researcher,"music,cooking",learning,False,2
1204,Varun Khan,26,male,Lucknow,,India,hi,"hi,en,gu",2024-03-05,phd,sales,"reading,travel,fashion",business,True,2
1205,Neha Patel,22,female,Lucknow,,India,hi,"hi,en,ta",2023-08-22,postgrad,lawyer,nature,learning,False,2
1206,Aditi Chatterjee,22,female,Kochi,,India,ta,"ta,en",2019-12-08,highschool,researcher,"nature,gaming",networking,False,2
1207,Nisha Gowda,56,female,Thiruvananthapuram,,India,ml,"ml,en,te",2025-03-24,other,sales,"music,travel",learning,False,2
1208,Aarav Reddy,58,male,Hyderabad,,India,te,"te,en,as",2020-03-17,highschool,manager,sports,socializing,False,2
1209,Arjun Khan,36,male,Kolkata,,India,ml,"ml,en",2018-08-06,other,teacher,music,gaming,True,2
1210,Ishita Sharma,27,female,Chennai,,India,pa,"pa,kn",2022-04-13,phd,developer,"tech,movies",socializing,False,2
1211,Meera Deshmukh,21,female,Guwahati,,India,as,"as,en",2022-10-09,highschool,researcher,gaming,learning,False,2
1212,Sagar Verma,27,male,Mumbai,,India,kn,"kn,en,mr",2023-02-06,other,other,"nature,travel,reading",business,False,2
1213,Diya Agarwal,32,female,Kochi,,India,ml,"ml,en",2021-08-26,highschool,artist,"fitness,movies",learning,False,2
1214,Ira Sharma,38,female,Mumbai,,India,mr,"mr,pa",2021-12-12,phd,artist,"photography,fashion",learning,False,2
1215,Mira Agarwal,54,female,Lucknow,,India,hi,"hi,en,ml",2023-02-03,phd,other,"reading,art",networking,False,2
1216,Rohan Mehta,55,male,Delhi,,India,hi,"hi,en",2025-07-18,phd,engineer,politics,gaming,False,2
1217,Yash Gowda,27,male,Hyderabad,,India,te,te,2021-11-09,undergrad,other,"nature,cooking",learning,True,2
1218,Dev Gupta,37,male,Bhubaneswar,,India,or,"or,en,ml",2021-04-10,phd,manager,"gaming,science",gaming,False,2
1219,Rohit Mehta,37,male,Ahmedabad,,India,gu,"gu,en",2023-06-21,postgrad,other,sports,gaming,False,2
1220,Vikram Sharma,53,male,Bhopal,,India,gu,"gu,en",2025-07-09,phd,lawyer,"nature,photography",socializing,True,2
1221,Zoya Deshmukh,28,female,Chennai,,India,as,"as,en",2017-04-23,highschool,lawyer,"fashion,fitness",gaming,False,2
1222,Ankit Kapoor,27,male,Thiruvananthapuram,,India,ml,"ml,en",2021-03-04,highschool,doctor,photography,networking,False,2
1223,Nisha Kapoor,38,female,Lucknow,,India,ml,"ml,en",2018-09-18,phd,developer,"gaming,politics",learning,True,2
1224,Riya Nair,25,female,Kochi,,India,ml,"ml,en",2020-03-16,other,researcher,tech,business,False,2
1225,Pooja Patel,43,female,Kochi,,India,ml,"ml,en",2023-12-23,undergrad,developer,"fashion,gaming",socializing,False,2
1226,Sanya Verma,34,female,Hyderabad,,India,te,te,2021-08-24,postgrad,student,"politics,travel",news,True,2
1227,Aakash Iyer,39,male,Bhubaneswar,,India,mr,"mr,en",2024-11-22,phd,developer,"nature,reading",news,False,2
1228,Sneha Khan,25,female,Pune,,India,mr,"mr,en",2019-05-11,highschool,lawyer,"gaming,travel",gaming,True,2
1229,Rohan Bose,35,male,Patna,,India,bn,"bn,en,kn",2021-03-18,undergrad,doctor,"reading,music",news,False,2
1230,Ira Banerjee,34,female,Pune,,India,mr,"mr,en,bn",2022-11-12,phd,data_scientist,"science,photography",news,True,2
1231,Yash Nair,25,male,Bhopal,,India,hi,"hi,en,gu",2018-02-20,undergrad,other,"fitness,movies",news,False,2
1232,Pooja Bose,54,female,Thiruvananthapuram,,India,hi,"hi,ml",2021-09-07,highschool,engineer,science,gaming,False,2
1233,Ankit Banerjee,24,male,Jaipur,,India,bn,"bn,en",2016-01-16,phd,developer,politics,news,False,2
1234,Kavya Gowda,37,female,Hyderabad,,India,te,"te,en,ta",2022-06-17,highschool,engineer,"sports,politics",socializing,False,2
1235,Sanya Mehta,47,female,Mumbai,,India,mr,"mr,en",2021-10-22,undergrad,artist,"travel,fitness",gaming,False,2
1236,Diya Deshmukh,51,female,Patna,,India,hi,"hi,en",2022-02-23,highschool,student,"music,reading",business,False,2
1237,Dev Khan,43,male,Delhi,,India,hi,"hi,en",2017-10-01,other,manager,reading,networking,False,2
1238,Priya Singh,48,female,Mumbai,,India,mr,mr,2017-12-14,undergrad,developer,science,news,False,2
1239,Kunal Gupta,34,male,Lucknow,,India,as,"as,te",2021-08-11,highschool,student,"politics,fashion,cooking",business,False,2
1240,Aakash Banerjee,60,male,Bhopal,,India,hi,"hi,en",2018-07-07,other,data_scientist,"fashion,sports",learning,False,2
1241,Kabir Mehta,54,male,Kochi,,India,ml,"ml,en",2021-10-19,highschool,artist,"photography,music,movies",networking,False,2
1242,Sneha Iyer,46,female,Thiruvananthapuram,,India,ml,"ml,en",2019-01-10,phd,teacher,"nature,politics,tech",networking,True,2
1243,Kunal Iyer,19,male,Hyderabad,,India,ml,"ml,en",2025-11-26,highschool,doctor,"reading,art",business,False,2
1244,Dev Mehta,47,male,Ahmedabad,,India,gu,"gu,en,as",2023-09-26,phd,other,politics,news,False,2
1245,Sagar Chatterjee,32,male,Ahmedabad,,India,te,"te,en",2025-02-23,highschool,data_scientist,"art,politics",gaming,False,2
1246,Siddharth Agarwal,52,male,Chennai,,India,mr,"mr,en,or",2025-09-20,phd,lawyer,"gaming,music,nature",socializing,False,2
1247,Kunal Bhat,26,male,Pune,,India,ta,ta,2016-03-10,undergrad,other,"nature,fashion",news,False,2
